Date,Time,Price,Volume,Exchange Code,Sales Condition,Correction Indicator,Sequence Number,Trade Stop Indicator,Source of Trade,MDS 127 / TRF (Trade Reporting Facility) (*),Exclude Record Flag,Filtered Price
11/01/2011,15:48:02.690,104.45,100,D,@,00,119769,N,C,T,,
11/01/2011,15:48:08.249,104.434,300,D,@,00,119839,N,C,T,,
11/01/2011,15:48:10.425,104.44,100,Z,F,00,119841,N,C,,,
11/01/2011,15:48:10.459,104.44,100,J,F,00,119842,N,C,,,
11/01/2011,15:48:10.571,104.43,100,P,F,00,119845,N,C,,,
11/01/2011,15:48:10.607,104.44,200,T,F,00,119846,N,C,,,
11/01/2011,15:48:11.451,104.4445,140,D,@,00,119859,N,C,T,,
11/01/2011,15:48:12.741,104.45,200,Z,F,00,119866,N,C,,,
11/01/2011,15:48:12.741,104.45,2000,Z,F,00,119867,N,C,,,
11/01/2011,15:48:18.004,104.43,100,T,@,00,120042,N,C,,,
11/01/2011,15:48:29.357,104.46,100,J,@,00,120175,N,C,,,
11/01/2011,15:48:29.357,104.46,100,P,@,00,120176,N,C,,,
11/01/2011,15:48:29.377,104.46,200,Y,F,00,120177,N,C,,,
11/01/2011,15:48:33.919,104.46,200,P,F,00,120266,N,C,,,
11/01/2011,15:48:34.033,104.46,200,P,F,00,120269,N,C,,,
11/01/2011,15:48:34.851,104.46,100,P,F,00,120271,N,C,,,
11/01/2011,15:48:34.851,104.46,1000,P,F,00,120272,N,C,,,
11/01/2011,15:48:34.853,104.46,400,T,F,00,120273,N,C,,,
11/01/2011,15:48:34.853,104.46,602,T,F,00,120274,N,C,,,
11/01/2011,15:48:34.858,104.46,998,P,F,00,120275,N,C,,,
11/01/2011,15:48:34.858,104.46,102,P,F,00,120276,N,C,,,
11/01/2011,15:48:43.092,104.46,800,P,F,00,120328,N,C,,,
11/01/2011,15:49:09.134,104.46,100,Y,F,00,120706,N,C,,,
11/01/2011,15:49:10.924,104.4699,100,D,@,00,120744,N,C,T,,
11/01/2011,15:49:18.146,104.47,100,Y,F,00,120772,N,C,,,
11/01/2011,15:49:18.146,104.46,400,Y,F,00,120773,N,C,,,
11/01/2011,15:49:26.723,104.46,245,P,@,00,120841,N,C,,,
11/01/2011,15:49:26.723,104.46,122,T,@,00,120842,N,C,,,
11/01/2011,15:49:26.723,104.46,129,Z,@,00,120843,N,C,,,
11/01/2011,15:49:26.725,104.46,133,Z,@,00,120844,N,C,,,
11/01/2011,15:49:26.747,104.46,100,Y,@,00,120845,N,C,,,
11/01/2011,15:49:26.747,104.46,100,Y,@,00,120846,N,C,,,
11/01/2011,15:49:26.749,104.46,100,Y,@,00,120847,N,C,,,
11/01/2011,15:49:26.749,104.46,100,Y,@,00,120848,N,C,,,
11/01/2011,15:49:26.751,104.46,100,P,@,00,120849,N,C,,,
11/01/2011,15:49:26.751,104.46,100,J,@,00,120850,N,C,,,
11/01/2011,15:49:26.751,104.46,100,P,@,00,120851,N,C,,,
11/01/2011,15:49:26.751,104.47,100,P,@,00,120852,N,C,,,
11/01/2011,15:49:26.751,104.47,1300,P,@,00,120853,N,C,,,
11/01/2011,15:49:26.751,104.46,100,J,@,00,120854,N,C,,,
11/01/2011,15:49:26.751,104.46,100,B,F,00,120855,N,C,,,
11/01/2011,15:49:26.751,104.46,100,J,@,00,120856,N,C,,,
11/01/2011,15:49:26.751,104.47,700,P,@,00,120857,N,C,,,
11/01/2011,15:49:26.751,104.46,200,Z,@,00,120858,N,C,,,
11/01/2011,15:49:26.753,104.47,100,P,@,00,120859,N,C,,,
11/01/2011,15:49:26.753,104.46,100,Z,@,00,120860,N,C,,,
11/01/2011,15:49:26.753,104.47,300,P,@,00,120861,N,C,,,
11/01/2011,15:49:26.753,104.46,100,K,F,00,120862,N,C,,,
11/01/2011,15:49:26.759,104.47,100,T,F,00,120863,N,C,,,
11/01/2011,15:49:26.759,104.47,100,T,F,00,120864,N,C,,,
11/01/2011,15:49:26.759,104.47,100,X,F,00,120865,N,C,,,
11/01/2011,15:49:26.761,104.47,100,Y,F,00,120866,N,C,,,
11/01/2011,15:49:26.761,104.47,100,Z,F,00,120867,N,C,,,
11/01/2011,15:49:26.763,104.47,1700,P,F,00,120868,N,C,,,
11/01/2011,15:49:26.763,104.47,500,P,F,00,120869,N,C,,,
11/01/2011,15:49:26.763,104.47,100,J,F,00,120870,N,C,,,
11/01/2011,15:49:26.765,104.47,200,K,F,00,120871,N,C,,,
11/01/2011,15:49:26.765,104.47,100,Z,F,00,120872,N,C,,,
11/01/2011,15:49:26.765,104.47,300,P,F,00,120873,N,C,,,
11/01/2011,15:49:26.769,104.47,1200,P,@,00,120874,N,C,,,
11/01/2011,15:49:26.771,104.47,300,Y,@,00,120875,N,C,,,
11/01/2011,15:49:26.771,104.47,200,Z,@,00,120876,N,C,,,
11/01/2011,15:49:26.771,104.47,300,Z,@,00,120877,N,C,,,
11/01/2011,15:49:26.773,104.47,300,J,@,00,120878,N,C,,,
11/01/2011,15:49:26.773,104.47,400,Z,@,00,120879,N,C,,,
11/01/2011,15:49:26.777,104.47,1300,Z,F,00,120880,N,C,,,
11/01/2011,15:49:26.777,104.47,500,T,F,00,120881,N,C,,,
11/01/2011,15:49:26.777,104.47,400,J,F,00,120882,N,C,,,
11/01/2011,15:49:26.779,104.47,400,J,@,00,120883,N,C,,,
11/01/2011,15:49:26.779,104.47,500,Z,@,00,120884,N,C,,,
11/01/2011,15:49:26.779,104.47,500,T,F,00,120885,N,C,,,
11/01/2011,15:49:26.779,104.47,400,Z,F,00,120886,N,C,,,
11/01/2011,15:49:26.779,104.47,900,J,@,00,120887,N,C,,,
11/01/2011,15:49:26.779,104.47,1600,J,F,00,120888,N,C,,,
11/01/2011,15:49:26.781,104.47,500,Z,F,00,120889,N,C,,,
11/01/2011,15:49:26.787,104.47,700,J,@,00,120890,N,C,,,
11/01/2011,15:49:26.787,104.47,600,T,F,00,120891,N,C,,,
11/01/2011,15:49:26.791,104.47,1000,J,@,00,120892,N,C,,,
11/01/2011,15:49:26.795,104.47,600,Z,@,00,120893,N,C,,,
11/01/2011,15:49:26.799,104.47,815,Z,@,00,120894,N,C,,,
11/01/2011,15:49:26.801,104.47,100,Z,@,00,120895,N,C,,,
11/01/2011,15:49:26.827,104.48,100,Y,@,00,120896,N,C,,,
11/01/2011,15:49:27.291,104.46,100,D,F,00,120897,N,C,T,,
11/01/2011,15:49:34.451,104.49,100,Z,F,00,121000,N,C,,,
11/01/2011,15:49:41.117,104.5,100,Y,@,00,121043,N,C,,,
11/01/2011,15:49:41.117,104.5,100,Y,@,00,121044,N,C,,,
11/01/2011,15:49:41.117,104.5,113,Y,@,00,121045,N,C,,,
11/01/2011,15:49:41.125,104.5,200,Z,@,00,121046,N,C,,,
11/01/2011,15:49:41.125,104.5,2000,Z,@,00,121047,N,C,,,
11/01/2011,15:49:41.125,104.5,2000,J,@,00,121048,N,C,,,
11/01/2011,15:49:41.125,104.5,100,K,@,00,121049,N,C,,,
11/01/2011,15:49:41.127,104.5,100,K,@,00,121050,N,C,,,
11/01/2011,15:49:41.133,104.5,2000,T,F,00,121051,N,C,,,
11/01/2011,15:49:41.133,104.5,100,T,F,00,121052,N,C,,,
11/01/2011,15:49:41.135,104.5,300,T,F,00,121053,N,C,,,
11/01/2011,15:49:41.141,104.5,400,P,F,00,121054,N,C,,,
11/01/2011,15:49:41.141,104.5,100,P,F,00,121055,N,C,,,
11/01/2011,15:49:41.149,104.5,100,D,@,00,121056,N,C,N,,
11/01/2011,15:49:41.149,104.5,300,D,@,00,121057,N,C,N,,
11/01/2011,15:49:42.242,104.5,400,Z,@,00,121061,N,C,,,
11/01/2011,15:49:50.548,104.5,300,T,@,00,121094,N,C,,,
11/01/2011,15:49:50.548,104.5,400,P,@,00,121095,N,C,,,
11/01/2011,15:49:51.314,104.5,600,T,@,00,121101,N,C,,,
11/01/2011,15:49:51.322,104.5,100,P,@,00,121106,N,C,,,
11/01/2011,15:49:51.322,104.5,600,P,@,00,121107,N,C,,,
11/01/2011,15:49:51.360,104.5,100,T,@,00,121116,N,C,,,
11/01/2011,15:49:51.360,104.5,300,T,@,00,121117,N,C,,,
11/01/2011,15:49:51.374,104.5,400,T,@,00,121118,N,C,,,
11/01/2011,15:49:51.374,104.5,200,T,@,00,121119,N,C,,,
11/01/2011,15:49:51.376,104.5,100,P,@,00,121120,N,C,,,
11/01/2011,15:49:51.378,104.5,300,P,@,00,121121,N,C,,,
11/01/2011,15:49:51.390,104.5,600,P,@,00,121123,N,C,,,
11/01/2011,15:49:54.290,104.51,540,T,F,00,121135,N,C,,,
11/01/2011,15:49:56.008,104.5,144,T,@,00,121145,N,C,,,
11/01/2011,15:49:56.010,104.5,300,T,@,00,121146,N,C,,,
11/01/2011,15:49:56.010,104.5,156,T,@,00,121147,N,C,,,
11/01/2011,15:49:56.020,104.5,344,T,@,00,121148,N,C,,,
11/01/2011,15:49:56.020,104.5,300,T,@,00,121149,N,C,,,
11/01/2011,15:49:56.038,104.5,100,P,@,00,121153,N,C,,,
11/01/2011,15:49:56.038,104.5,343,P,@,00,121154,N,C,,,
11/01/2011,15:49:56.038,104.5,257,P,@,00,121155,N,C,,,
11/01/2011,15:50:06.700,104.51,100,J,F,00,121239,N,C,,,
11/01/2011,15:50:06.704,104.51,100,J,F,00,121240,N,C,,,
11/01/2011,15:50:07.038,104.51,100,Z,F,00,121254,N,C,,,
11/01/2011,15:50:07.148,104.51,300,D,@,00,121258,N,C,T,,
11/01/2011,15:50:10.279,104.5,143,P,@,00,121306,N,C,,,
11/01/2011,15:50:10.279,104.5,457,P,@,00,121307,N,C,,,
11/01/2011,15:50:10.793,104.5,157,P,@,00,121312,N,C,,,
11/01/2011,15:50:23.418,104.51,100,Y,@,00,121357,N,C,,,
11/01/2011,15:50:23.418,104.51,100,Y,@,00,121358,N,C,,,
11/01/2011,15:50:23.420,104.51,200,T,F,00,121359,N,C,,,
11/01/2011,15:50:23.420,104.51,1800,T,F,00,121360,N,C,,,
11/01/2011,15:50:23.420,104.51,100,P,@,00,121361,N,C,,,
11/01/2011,15:50:23.422,104.51,200,P,@,00,121362,N,C,,,
11/01/2011,15:50:23.422,104.51,100,Z,@,00,121363,N,C,,,
11/01/2011,15:50:23.422,104.51,100,Z,@,00,121364,N,C,,,
11/01/2011,15:50:23.422,104.51,2000,Z,@,00,121365,N,C,,,
11/01/2011,15:50:23.422,104.51,200,T,F,00,121366,N,C,,,
11/01/2011,15:50:23.422,104.51,100,Z,@,00,121367,N,C,,,
11/01/2011,15:50:23.426,104.51,200,J,F,00,121368,N,C,,,
11/01/2011,15:50:23.426,104.51,200,J,@,00,121369,N,C,,,
11/01/2011,15:50:23.428,104.51,1600,J,@,00,121370,N,C,,,
11/01/2011,15:50:23.430,104.51,100,J,@,00,121371,N,C,,,
11/01/2011,15:50:23.430,104.51,200,J,@,00,121372,N,C,,,
11/01/2011,15:50:23.432,104.51,300,T,F,00,121373,N,C,,,
11/01/2011,15:50:23.432,104.51,422,T,F,00,121374,N,C,,,
11/01/2011,15:50:23.432,104.51,421,T,F,00,121375,N,C,,,
11/01/2011,15:50:23.466,104.51,600,T,F,00,121376,N,C,,,
11/01/2011,15:50:23.468,104.51,200,T,F,00,121377,N,C,,,
11/01/2011,15:50:23.496,104.52,100,Y,@,00,121378,N,C,,,
11/01/2011,15:50:23.496,104.52,100,Y,@,00,121379,N,C,,,
11/01/2011,15:50:23.508,104.52,142,J,@,00,121380,N,C,,,
11/01/2011,15:50:23.522,104.52,100,D,@,00,121381,N,C,N,,
11/01/2011,15:50:24.006,104.52,400,T,F,00,121382,N,C,,,
11/01/2011,15:50:36.689,104.5,100,Z,F,00,121413,N,C,,,
11/01/2011,15:50:36.839,104.5,100,Y,@,00,121414,N,C,,,
11/01/2011,15:50:36.839,104.5,100,Y,@,00,121415,N,C,,,
11/01/2011,15:50:36.841,104.5,2000,P,@,00,121416,N,C,,,
11/01/2011,15:50:36.841,104.5,100,T,F,00,121417,N,C,,,
11/01/2011,15:50:36.841,104.5,2000,T,F,00,121418,N,C,,,
11/01/2011,15:50:36.843,104.5,2000,Z,@,00,121419,N,C,,,
11/01/2011,15:50:36.843,104.5,2000,J,@,00,121420,N,C,,,
11/01/2011,15:50:36.843,104.5,100,Z,@,00,121421,N,C,,,
11/01/2011,15:50:36.843,104.5,200,T,F,00,121422,N,C,,,
11/01/2011,15:50:36.845,104.5,2000,K,@,00,121423,N,C,,,
11/01/2011,15:50:36.845,104.51,100,Z,@,00,121424,N,C,,,
11/01/2011,15:50:36.845,104.51,1800,Z,@,00,121425,N,C,,,
11/01/2011,15:50:36.847,104.51,100,P,@,00,121426,N,C,,,
11/01/2011,15:50:36.847,104.51,200,P,@,00,121427,N,C,,,
11/01/2011,15:50:36.847,104.51,1500,P,@,00,121428,N,C,,,
11/01/2011,15:50:36.853,104.51,100,Z,@,00,121429,N,C,,,
11/01/2011,15:50:36.853,104.51,1100,T,F,00,121430,N,C,,,
11/01/2011,15:50:36.853,104.51,500,T,F,00,121431,N,C,,,
11/01/2011,15:50:36.853,104.51,500,P,@,00,121432,N,C,,,
11/01/2011,15:50:36.861,104.51,700,J,@,00,121433,N,C,,,
11/01/2011,15:50:36.997,104.5,7962,D,@,00,121434,N,C,T,,
11/01/2011,15:50:51.848,104.51,100,P,F,00,121493,N,C,,,
11/01/2011,15:51:09.560,104.52,100,J,@,00,121622,N,C,,,
11/01/2011,15:51:09.562,104.52,100,J,@,00,121623,N,C,,,
11/01/2011,15:51:09.562,104.52,300,J,@,00,121624,N,C,,,
11/01/2011,15:51:09.562,104.52,100,J,@,00,121625,N,C,,,
11/01/2011,15:51:09.622,104.52,100,D,@,00,121626,N,C,T,,
11/01/2011,15:51:09.648,104.52,100,D,@,00,121627,N,C,T,,
11/01/2011,15:51:09.648,104.52,100,D,@,00,121628,N,C,T,,
11/01/2011,15:51:09.648,104.52,100,D,@,00,121629,N,C,T,,
11/01/2011,15:51:17.111,104.5298,100,D,@,00,121690,N,C,T,,
11/01/2011,15:51:18.777,104.52,100,J,F,00,121695,N,C,,,
11/01/2011,15:51:27.048,104.5,100,D,@,00,121832,N,C,T,,
11/01/2011,15:51:27.096,104.5,100,Z,F,00,121834,N,C,,,
11/01/2011,15:51:34.127,104.5,100,P,@,00,121913,N,C,,,
11/01/2011,15:52:03.194,104.5,100,D,@,00,122233,N,C,T,,
11/01/2011,15:52:03.210,104.5001,800,D,@,00,122234,N,C,T,,
11/01/2011,15:52:03.248,104.5,100,D,@,00,122235,N,C,T,,
11/01/2011,15:52:10.807,104.51,100,D,@,00,122297,N,C,T,,
11/01/2011,15:53:03.546,104.54,100,Y,F,00,122801,N,C,,,
11/01/2011,15:53:35.739,104.52,400,D,@,00,123111,N,C,T,,
11/01/2011,15:53:35.755,104.53,100,Y,F,00,123112,N,C,,,
11/01/2011,15:53:35.755,104.52,100,Y,F,00,123113,N,C,,,
11/01/2011,15:53:35.761,104.52,100,D,@,00,123114,N,C,T,,
11/01/2011,15:53:35.761,104.52,100,D,@,00,123115,N,C,T,,
11/01/2011,15:53:35.771,104.52,100,Y,F,00,123116,N,C,,,
11/01/2011,15:53:35.809,104.5201,100,D,@,00,123119,N,C,T,,
11/01/2011,15:53:51.965,104.53,300,D,@,00,123347,N,C,N,,
11/01/2011,15:53:51.995,104.52,100,D,@,00,123348,N,C,T,,
11/01/2011,15:53:52.171,104.53,100,P,F,00,123353,N,C,,,
11/01/2011,15:53:52.171,104.53,100,P,@,00,123354,N,C,,,
11/01/2011,15:53:53.239,104.53,400,J,@,00,123359,N,C,,,
11/01/2011,15:53:54.616,104.53,100,Z,@,00,123373,N,C,,,
11/01/2011,15:53:54.616,104.53,100,K,@,00,123374,N,C,,,
11/01/2011,15:53:55.126,104.53,200,Z,@,00,123376,N,C,,,
11/01/2011,15:53:56.122,104.53,100,P,@,00,123378,N,C,,,
11/01/2011,15:53:56.122,104.53,100,K,@,00,123379,N,C,,,
11/01/2011,15:53:56.124,104.53,100,Z,@,00,123380,N,C,,,
11/01/2011,15:53:57.630,104.53,100,P,@,00,123387,N,C,,,
11/01/2011,15:53:57.632,104.53,100,K,@,00,123388,N,C,,,
11/01/2011,15:53:58.134,104.53,200,K,@,00,123391,N,C,,,
11/01/2011,15:53:59.124,104.53,200,P,@,00,123396,N,C,,,
11/01/2011,15:53:59.124,104.53,100,K,@,00,123397,N,C,,,
11/01/2011,15:54:00.636,104.53,200,K,@,00,123407,N,C,,,
11/01/2011,15:54:00.904,104.53,100,D,@,00,123422,N,C,T,,
11/01/2011,15:54:01.160,104.54,200,Z,@,00,123432,N,C,,,
11/01/2011,15:54:01.162,104.54,100,K,@,00,123433,N,C,,,
11/01/2011,15:54:02.142,104.54,200,P,@,00,123447,N,C,,,
11/01/2011,15:54:03.635,104.54,100,K,@,00,123470,N,C,,,
11/01/2011,15:54:03.635,104.54,100,J,@,00,123471,N,C,,,
11/01/2011,15:54:04.139,104.54,100,Z,@,00,123481,N,C,,,
11/01/2011,15:54:04.141,104.54,200,J,@,00,123482,N,C,,,
11/01/2011,15:54:04.548,104.5325,100,D,@,00,123489,N,C,T,,
11/01/2011,15:54:04.565,104.54,378,T,@,00,123490,N,C,,,
11/01/2011,15:54:04.565,104.54,100,T,@,00,123491,N,C,,,
11/01/2011,15:54:04.661,104.54,200,D,@,00,123492,N,C,T,,
11/01/2011,15:54:05.133,104.55,100,Z,@,00,123509,N,C,,,
11/01/2011,15:54:05.902,104.55,200,T,F,00,123529,N,C,,,
11/01/2011,15:54:06.639,104.56,100,P,@,00,123535,N,C,,,
11/01/2011,15:54:06.641,104.56,100,Z,@,00,123536,N,C,,,
11/01/2011,15:54:06.643,104.56,100,K,@,00,123537,N,C,,,
11/01/2011,15:54:07.141,104.56,200,Z,@,00,123547,N,C,,,
11/01/2011,15:54:08.016,104.55,100,B,F,00,123561,N,C,,,
11/01/2011,15:54:08.022,104.55,100,B,F,00,123565,N,C,,,
11/01/2011,15:54:08.092,104.55,100,B,F,00,123573,N,C,,,
11/01/2011,15:54:08.100,104.55,200,Y,F,00,123574,N,C,,,
11/01/2011,15:54:08.102,104.55,100,Y,@,00,123575,N,C,,,
11/01/2011,15:54:08.172,104.56,100,J,@,00,123578,N,C,,,
11/01/2011,15:54:08.188,104.56,100,K,@,00,123579,N,C,,,
11/01/2011,15:54:11.646,104.56,100,P,@,00,123607,N,C,,,
11/01/2011,15:54:11.648,104.56,100,Z,@,00,123608,N,C,,,
11/01/2011,15:54:12.160,104.56,200,Z,@,00,123609,N,C,,,
11/01/2011,15:54:13.279,104.56,100,D,@,00,123617,N,C,N,,
11/01/2011,15:54:13.279,104.56,200,D,@,00,123618,N,C,N,,
11/01/2011,15:54:14.015,104.5501,100,D,@,00,123624,N,C,T,,
11/01/2011,15:54:14.015,104.55,200,D,@,00,123625,N,C,T,,
11/01/2011,15:54:14.728,104.56,100,D,@,00,123632,N,C,N,,
11/01/2011,15:54:14.728,104.56,100,D,@,00,123633,N,C,N,,
11/01/2011,15:54:15.154,104.56,200,J,@,00,123635,N,C,,,
11/01/2011,15:54:16.153,104.56,100,P,@,00,123636,N,C,,,
11/01/2011,15:54:16.153,104.56,100,Z,@,00,123637,N,C,,,
11/01/2011,15:54:16.155,104.56,100,K,@,00,123638,N,C,,,
11/01/2011,15:54:17.667,104.56,100,K,@,00,123648,N,C,,,
11/01/2011,15:54:17.669,104.56,100,J,@,00,123649,N,C,,,
11/01/2011,15:54:18.205,104.56,100,P,@,00,123717,N,C,,,
11/01/2011,15:54:18.269,104.56,100,P,@,00,123719,N,C,,,
11/01/2011,15:54:18.283,104.56,100,P,@,00,123720,N,C,,,
11/01/2011,15:54:18.285,104.56,100,P,@,00,123721,N,C,,,
11/01/2011,15:54:19.177,104.56,100,K,@,00,123724,N,C,,,
11/01/2011,15:54:19.179,104.56,100,J,@,00,123725,N,C,,,
11/01/2011,15:54:20.667,104.56,100,P,@,00,123756,N,C,,,
11/01/2011,15:54:20.669,104.56,100,J,@,00,123757,N,C,,,
11/01/2011,15:54:21.174,104.56,300,J,@,00,123759,N,C,,,
11/01/2011,15:54:21.270,104.56,100,D,@,00,123760,N,C,N,,
11/01/2011,15:54:22.172,104.56,287,T,@,00,123761,N,C,,,
11/01/2011,15:54:22.220,104.56,100,P,@,00,123762,N,C,,,
11/01/2011,15:54:22.220,104.56,1064,P,@,00,123763,N,C,,,
11/01/2011,15:54:22.220,104.56,336,P,F,00,123764,N,C,,,
11/01/2011,15:54:22.220,104.56,200,P,F,00,123765,N,C,,,
11/01/2011,15:54:22.220,104.56,300,P,@,00,123766,N,C,,,
11/01/2011,15:54:22.220,104.56,100,P,@,00,123767,N,C,,,
11/01/2011,15:54:23.918,104.57,100,D,@,00,123780,N,C,N,,
11/01/2011,15:54:24.174,104.57,100,Z,@,00,123784,N,C,,,
11/01/2011,15:54:24.174,104.57,100,P,@,00,123785,N,C,,,
11/01/2011,15:54:24.176,104.57,100,J,@,00,123786,N,C,,,
11/01/2011,15:54:24.802,104.57,100,D,@,00,123790,N,C,T,,
11/01/2011,15:54:24.802,104.57,300,D,@,00,123791,N,C,T,,
11/01/2011,15:54:24.842,104.57,400,Z,@,00,123792,N,C,,,
11/01/2011,15:54:24.852,104.57,100,D,@,00,123793,N,C,T,,
11/01/2011,15:54:24.852,104.57,100,D,@,00,123794,N,C,T,,
11/01/2011,15:54:24.948,104.5699,1000,D,@,00,123795,N,C,T,,
11/01/2011,15:54:25.175,104.57,100,Z,@,00,123796,N,C,,,
11/01/2011,15:54:25.175,104.57,100,P,@,00,123797,N,C,,,
11/01/2011,15:54:26.735,104.57,300,J,@,00,123817,N,C,,,
11/01/2011,15:54:26.935,104.57,100,D,@,00,123818,N,C,T,,
11/01/2011,15:54:26.935,104.57,100,D,@,00,123819,N,C,T,,
11/01/2011,15:54:26.935,104.57,100,D,@,00,123820,N,C,T,,
11/01/2011,15:54:26.935,104.57,100,D,@,00,123821,N,C,T,,
11/01/2011,15:54:26.945,104.57,100,D,@,00,123822,N,C,T,,
11/01/2011,15:54:26.945,104.57,100,D,@,00,123823,N,C,T,,
11/01/2011,15:54:26.947,104.57,100,D,@,00,123824,N,C,T,,
11/01/2011,15:54:27.199,104.57,100,P,@,00,123826,N,C,,,
11/01/2011,15:54:27.203,104.57,100,Z,@,00,123827,N,C,,,
11/01/2011,15:54:27.527,104.57,100,D,@,00,123831,N,C,T,,
11/01/2011,15:54:27.545,104.57,100,D,@,00,123832,N,C,T,,
11/01/2011,15:54:27.653,104.57,400,Z,@,00,123833,N,C,,,
11/01/2011,15:54:27.695,104.5699,3063,D,@,00,123834,N,C,T,,
11/01/2011,15:54:28.180,104.57,100,Z,@,00,123838,N,C,,,
11/01/2011,15:54:28.180,104.57,100,P,@,00,123839,N,C,,,
11/01/2011,15:54:28.182,104.57,200,J,@,00,123840,N,C,,,
11/01/2011,15:54:28.824,104.56,100,P,@,00,123848,N,C,,,
11/01/2011,15:54:30.691,104.57,100,Z,@,00,123870,N,C,,,
11/01/2011,15:54:30.691,104.57,100,P,@,00,123871,N,C,,,
11/01/2011,15:54:30.693,104.57,300,J,@,00,123872,N,C,,,
11/01/2011,15:54:32.206,104.57,500,J,@,00,123887,N,C,,,
11/01/2011,15:54:34.706,104.57,400,J,@,00,123912,N,C,,,
11/01/2011,15:54:35.202,104.57,200,J,@,00,123918,N,C,,,
11/01/2011,15:54:36.190,104.57,100,Z,@,00,123930,N,C,,,
11/01/2011,15:54:36.190,104.57,100,P,@,00,123931,N,C,,,
11/01/2011,15:54:36.192,104.57,100,J,@,00,123932,N,C,,,
11/01/2011,15:54:37.690,104.57,100,P,@,00,123953,N,C,,,
11/01/2011,15:54:37.694,104.57,100,J,@,00,123954,N,C,,,
11/01/2011,15:54:38.194,104.57,100,Z,@,00,123955,N,C,,,
11/01/2011,15:54:38.194,104.57,100,P,@,00,123956,N,C,,,
11/01/2011,15:54:38.196,104.57,100,J,@,00,123957,N,C,,,
11/01/2011,15:54:38.754,104.57,250,J,F,00,123958,N,C,,,
11/01/2011,15:54:38.828,104.5699,200,D,@,00,123959,N,C,T,,
11/01/2011,15:54:39.103,104.565,100,Z,@,00,123960,N,C,,,
11/01/2011,15:54:39.103,104.56,100,Y,F,00,123961,N,C,,,
11/01/2011,15:54:39.107,104.565,100,J,F,00,123962,N,C,,,
11/01/2011,15:54:39.111,104.56,100,P,@,00,123963,N,C,,,
11/01/2011,15:54:39.113,104.565,100,T,F,00,123964,N,C,,,
11/01/2011,15:54:39.113,104.56,100,B,F,00,123965,N,C,,,
11/01/2011,15:54:39.153,104.565,100,D,@,00,123966,N,C,N,,
11/01/2011,15:54:42.856,104.57,500,J,@,00,123975,N,C,,,
11/01/2011,15:54:44.199,104.57,100,Z,@,00,124004,N,C,,,
11/01/2011,15:54:44.201,104.57,300,P,@,00,124005,N,C,,,
11/01/2011,15:54:44.211,104.57,100,J,@,00,124006,N,C,,,
11/01/2011,15:54:46.704,104.57,100,Z,@,00,124022,N,C,,,
11/01/2011,15:54:46.704,104.57,300,P,@,00,124023,N,C,,,
11/01/2011,15:54:47.210,104.57,100,P,@,00,124039,N,C,,,
11/01/2011,15:54:47.212,104.57,100,J,@,00,124040,N,C,,,
11/01/2011,15:54:48.643,104.57,300,D,@,00,124070,N,C,N,,
11/01/2011,15:54:49.707,104.57,200,P,@,00,124073,N,C,,,
11/01/2011,15:54:50.243,104.57,100,Z,@,00,124075,N,C,,,
11/01/2011,15:54:50.243,104.57,200,P,@,00,124076,N,C,,,
11/01/2011,15:54:51.213,104.57,100,Z,@,00,124077,N,C,,,
11/01/2011,15:54:51.213,104.57,100,P,@,00,124078,N,C,,,
11/01/2011,15:54:52.710,104.57,200,P,@,00,124107,N,C,,,
11/01/2011,15:54:53.212,104.57,300,P,@,00,124113,N,C,,,
11/01/2011,15:54:54.215,104.57,200,P,@,00,124120,N,C,,,
11/01/2011,15:54:54.273,104.56,200,P,@,00,124122,N,C,,,
11/01/2011,15:54:54.281,104.56,100,T,@,00,124128,N,C,,,
11/01/2011,15:54:55.039,104.56,100,J,F,00,124153,N,C,,,
11/01/2011,15:54:55.041,104.56,100,J,F,00,124154,N,C,,,
11/01/2011,15:54:55.053,104.56,100,P,@,00,124157,N,C,,,
11/01/2011,15:54:55.289,104.56,100,Z,@,00,124171,N,C,,,
11/01/2011,15:54:55.289,104.56,100,Z,@,00,124172,N,C,,,
11/01/2011,15:54:55.291,104.56,200,J,F,00,124173,N,C,,,
11/01/2011,15:54:55.377,104.55,100,P,F,00,124174,N,C,,,
11/01/2011,15:54:55.377,104.55,100,J,F,00,124175,N,C,,,
11/01/2011,15:54:55.451,104.56,100,D,@,00,124176,N,C,N,,
11/01/2011,15:54:58.604,104.56,100,P,@,00,124228,N,C,,,
11/01/2011,15:54:59.255,104.57,100,Z,@,00,124248,N,C,,,
11/01/2011,15:54:59.723,104.57,200,Z,@,00,124250,N,C,,,
11/01/2011,15:55:00.277,104.57,300,J,@,00,124252,N,C,,,
11/01/2011,15:55:01.770,104.57,200,J,@,00,124311,N,C,,,
11/01/2011,15:55:02.240,104.57,100,Z,@,00,124318,N,C,,,
11/01/2011,15:55:02.240,104.57,200,P,@,00,124319,N,C,,,
11/01/2011,15:55:03.230,104.57,100,Z,@,00,124328,N,C,,,
11/01/2011,15:55:03.232,104.57,100,J,@,00,124329,N,C,,,
11/01/2011,15:55:04.739,104.57,100,Z,@,00,124366,N,C,,,
11/01/2011,15:55:04.741,104.57,100,J,@,00,124367,N,C,,,
11/01/2011,15:55:05.238,104.57,100,Z,@,00,124370,N,C,,,
11/01/2011,15:55:05.238,104.57,200,P,@,00,124371,N,C,,,
